,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,mean_score,std,cross_val_score_1,cross_val_score_2,cross_val_score_3,cross_val_score_4,cross_val_score_5
0,70,4,2,2,log2,0.7285940058637304,0.132135362077968,0.7248943449386195,0.5557568438003221,0.9061996779388084,0.8417874396135265,0.6143317230273752
0,70,5,2,2,,0.7110012188288807,0.13314942831949325,0.7297242906017307,0.5185185185185185,0.8784219001610306,0.8218599033816425,0.6064814814814815
0,70,5,2,2,sqrt,0.7282314844791329,0.13486742871651908,0.7299255383376937,0.5481078904991948,0.9072061191626409,0.8429951690821256,0.6129227053140096
0,70,5,2,2,log2,0.7282314844791329,0.13486742871651908,0.7299255383376937,0.5481078904991948,0.9072061191626409,0.8429951690821256,0.6129227053140096
0,70,6,2,2,,0.7152683756844772,0.13549092998059453,0.7335479975850272,0.5171095008051529,0.8806360708534622,0.8337359098228664,0.6113123993558777
0,70,6,2,2,sqrt,0.7286742051929693,0.13410658411387444,0.7327430066411753,0.5464975845410628,0.9033816425120773,0.8448067632850241,0.6159420289855072
0,70,6,2,2,log2,0.7286742051929693,0.13410658411387444,0.7327430066411753,0.5464975845410628,0.9033816425120773,0.8448067632850241,0.6159420289855072
0,70,7,2,2,,0.7210247495826783,0.13106462359941282,0.7452203662708794,0.5277777777777778,0.8695652173913043,0.8446054750402576,0.6179549114331723
0,70,7,2,2,sqrt,0.7315321093841398,0.13509463420793144,0.7424028979673979,0.5473027375201288,0.9017713365539453,0.8518518518518519,0.6143317230273752
0,70,7,2,2,log2,0.7315321093841398,0.13509463420793144,0.7424028979673979,0.5473027375201288,0.9017713365539453,0.8518518518518519,0.6143317230273752
0,70,8,2,2,,0.7279082809392469,0.12820698372541017,0.7583014691084725,0.5404589371980676,0.8701690821256038,0.8488325281803543,0.6217793880837359
0,70,8,2,2,sqrt,0.737167653623156,0.13257062177429663,0.7554840008049909,0.5495169082125604,0.8997584541062802,0.8542673107890499,0.6268115942028986
0,70,8,2,2,log2,0.737167653623156,0.13257062177429663,0.7554840008049909,0.5495169082125604,0.8997584541062802,0.8542673107890499,0.6268115942028986
0,70,9,2,2,,0.7376500324556534,0.1263464765484192,0.7731938015697324,0.55414653784219,0.8772141706924316,0.8544685990338164,0.6292270531400966
0,70,9,2,2,sqrt,0.7454601378790043,0.13121151738189854,0.7701750855302878,0.5603864734299517,0.9009661835748792,0.8641304347826086,0.6316425120772947
0,70,9,2,2,log2,0.7454601378790043,0.13121151738189854,0.7701750855302878,0.5603864734299517,0.9009661835748792,0.8641304347826086,0.6316425120772947
0,70,10,2,2,,0.7483175883715752,0.12337067932816236,0.7911048500704367,0.5718599033816425,0.8834541062801933,0.8590982286634461,0.6360708534621579
0,70,10,2,2,sqrt,0.7530280573695397,0.12615987630857772,0.7830549406319179,0.5748792270531401,0.8975442834138486,0.8689613526570048,0.6407004830917874
0,70,10,2,2,log2,0.7530280573695397,0.12615987630857772,0.7830549406319179,0.5748792270531401,0.8975442834138486,0.8689613526570048,0.6407004830917874
0,80,2,2,2,,0.6979189007271817,0.14228081659835962,0.6945059368082109,0.48691626409017713,0.8911030595813204,0.8063607085346216,0.6107085346215781
0,80,2,2,2,sqrt,0.725051656826268,0.12615622015880246,0.7168444355001006,0.5692431561996779,0.8991545893719807,0.8315217391304348,0.6084943639291466
0,80,2,2,2,log2,0.725051656826268,0.12615622015880246,0.7168444355001006,0.5692431561996779,0.8991545893719807,0.8315217391304348,0.6084943639291466
0,80,3,2,2,,0.7086271193800922,0.13039391527502295,0.7023545985107668,0.5285829307568438,0.8882850241545893,0.8126006441223832,0.6113123993558777
0,80,3,2,2,sqrt,0.7267825817978066,0.12674442177525957,0.7206681424833971,0.5678341384863124,0.9005636070853462,0.8337359098228664,0.6111111111111112
0,80,3,2,2,log2,0.7267825817978066,0.12674442177525957,0.7206681424833971,0.5678341384863124,0.9005636070853462,0.8337359098228664,0.6111111111111112
0,80,4,2,2,,0.7103575825512704,0.1288803343895953,0.7176494264439525,0.5309983896940419,0.8760064412238325,0.821658615136876,0.605475040257649
0,80,4,2,2,sqrt,0.728674577873962,0.13134546706499353,0.7234856107868787,0.5583735909822867,0.9064009661835749,0.840780998389694,0.6143317230273752
0,80,4,2,2,log2,0.728674577873962,0.13134546706499353,0.7234856107868787,0.5583735909822867,0.9064009661835749,0.840780998389694,0.6143317230273752
0,80,5,2,2,,0.7101558568114257,0.13361966317410917,0.7285168041859529,0.518317230273752,0.8784219001610306,0.8218599033816425,0.6036634460547504
0,80,5,2,2,sqrt,0.7283120564893645,0.13479122068764285,0.7285168041859529,0.5481078904991948,0.9082125603864735,0.842391304347826,0.6143317230273752
0,80,5,2,2,log2,0.7283120564893645,0.13479122068764285,0.7285168041859529,0.5481078904991948,0.9082125603864735,0.842391304347826,0.6143317230273752
0,80,6,2,2,,0.7158319746680628,0.13481955886727381,0.7337492453209902,0.518317230273752,0.8800322061191627,0.8341384863123994,0.6129227053140096
0,80,6,2,2,sqrt,0.7285534241443488,0.134958050383868,0.7329442543771383,0.5450885668276972,0.9043880837359098,0.8452093397745571,0.6151368760064412
0,80,6,2,2,log2,0.7285534241443488,0.134958050383868,0.7329442543771383,0.5450885668276972,0.9043880837359098,0.8452093397745571,0.6151368760064412
0,80,7,2,2,,0.721266295476398,0.12997272173225605,0.7452203662708794,0.5297906602254429,0.8695652173913043,0.8427938808373591,0.6189613526570048
0,80,7,2,2,sqrt,0.7317736066672953,0.13494107216490436,0.7436103843831757,0.5485104669887279,0.9019726247987118,0.8514492753623188,0.6133252818035426
0,80,7,2,2,log2,0.7317736066672953,0.13494107216490436,0.7436103843831757,0.5485104669887279,0.9019726247987118,0.8514492753623188,0.6133252818035426
0,80,8,2,2,,0.7283108088182156,0.12883282047934042,0.7595089555242504,0.5398550724637681,0.8717793880837359,0.8488325281803543,0.6215780998389694
0,80,8,2,2,sqrt,0.7375701896038855,0.13206823867055567,0.7564902394848058,0.5511272141706924,0.8981481481481481,0.8556763285024155,0.6264090177133655
0,80,8,2,2,log2,0.7375701896038855,0.13206823867055567,0.7564902394848058,0.5511272141706924,0.8981481481481481,0.8556763285024155,0.6264090177133655
0,80,9,2,2,,0.7374889937580795,0.12698348659464664,0.7733950493056954,0.5535426731078905,0.8778180354267311,0.8548711755233495,0.6278180354267311
0,80,9,2,2,sqrt,0.7452185838835239,0.1310265619542554,0.7703763332662508,0.5621980676328503,0.9003623188405797,0.8641304347826086,0.6290257648953301
0,80,9,2,2,log2,0.7452185838835239,0.1310265619542554,0.7703763332662508,0.5621980676328503,0.9003623188405797,0.8641304347826086,0.6290257648953301
0,80,10,2,2,,0.7483980955677211,0.12332708961436042,0.7913060978063997,0.572061191626409,0.8834541062801933,0.8590982286634461,0.6360708534621579
0,80,10,2,2,sqrt,0.7532292483931778,0.1263388257600317,0.7854699134634735,0.5758856682769726,0.8971417069243156,0.8691626409017713,0.6384863123993558
0,80,10,2,2,log2,0.7532292483931778,0.1263388257600317,0.7854699134634735,0.5758856682769726,0.8971417069243156,0.8691626409017713,0.6384863123993558
0,90,2,2,2,,0.6978383773275143,0.1423686932590726,0.6947071845441739,0.4865136876006441,0.8911030595813204,0.8061594202898551,0.6107085346215781
0,90,2,2,2,sqrt,0.7254542171122796,0.1255258050969312,0.7172469309720265,0.5706521739130435,0.8995571658615137,0.8303140096618358,0.6095008051529791
0,90,2,2,2,log2,0.7254542171122796,0.1255258050969312,0.7172469309720265,0.5706521739130435,0.8995571658615137,0.8303140096618358,0.6095008051529791
0,90,3,2,2,,0.7085063707385144,0.13082493157626549,0.7017508553028778,0.5281803542673108,0.8882850241545893,0.8138083735909822,0.6105072463768116
0,90,3,2,2,sqrt,0.7258969621313983,0.12752549339756886,0.7194606560676192,0.5646135265700483,0.9001610305958132,0.8341384863123994,0.6111111111111112
0,90,3,2,2,log2,0.7258969621313983,0.12752549339756886,0.7194606560676192,0.5646135265700483,0.9001610305958132,0.8341384863123994,0.6111111111111112
0,90,4,2,2,,0.7108004166897566,0.1290112861096097,0.7176494264439525,0.5316022544283414,0.875402576489533,0.8240740740740741,0.6052737520128825
0,90,4,2,2,sqrt,0.728714786912351,0.131318505195022,0.7246930972026565,0.5579710144927537,0.9061996779388084,0.840378421900161,0.6143317230273752
0,90,4,2,2,log2,0.728714786912351,0.131318505195022,0.7246930972026565,0.5579710144927537,0.9061996779388084,0.840378421900161,0.6143317230273752
0,90,5,2,2,,0.7100350595592836,0.1336835994619154,0.7291205473938418,0.517914653784219,0.8784219001610306,0.821256038647343,0.6034621578099839
0,90,5,2,2,sqrt,0.7283925879907925,0.13442969952821512,0.7281143087140269,0.5491143317230274,0.907608695652174,0.8427938808373591,0.6143317230273752
0,90,5,2,2,log2,0.7283925879907925,0.13442969952821512,0.7281143087140269,0.5491143317230274,0.907608695652174,0.8427938808373591,0.6143317230273752
0,90,6,2,2,,0.714543705596275,0.13452697518567142,0.7343529885288791,0.5163043478260869,0.8768115942028986,0.8329307568438004,0.6123188405797102
0,90,6,2,2,sqrt,0.7287547285926367,0.1343326990218864,0.7325417589052123,0.5475040257648953,0.9035829307568438,0.8458132045088567,0.6143317230273752
0,90,6,2,2,log2,0.7287547285926367,0.1343326990218864,0.7325417589052123,0.5475040257648953,0.9035829307568438,0.8458132045088567,0.6143317230273752
0,90,7,2,2,,0.7209442342847717,0.1293130142252306,0.7452203662708794,0.5297906602254429,0.8675523349436393,0.842391304347826,0.6197665056360708
0,90,7,2,2,sqrt,0.7319346615683907,0.1351734424405538,0.7430066411752868,0.5479066022544283,0.9029790660225443,0.8514492753623188,0.6143317230273752
0,90,7,2,2,log2,0.7319346615683907,0.1351734424405538,0.7430066411752868,0.5479066022544283,0.9029790660225443,0.8514492753623188,0.6143317230273752
0,90,8,2,2,,0.7285121456735464,0.12822709888426573,0.7583014691084725,0.5414653784219001,0.8723832528180354,0.8482286634460547,0.6221819645732689
0,90,8,2,2,sqrt,0.7373689742749654,0.13176473472289463,0.7546790098611391,0.5513285024154589,0.8977455716586151,0.855877616747182,0.6272141706924316
0,90,8,2,2,log2,0.7373689742749654,0.13176473472289463,0.7546790098611391,0.5513285024154589,0.8977455716586151,0.855877616747182,0.6272141706924316
0,90,9,2,2,,0.7376902576975639,0.1258832379794658,0.7739987925135843,0.5551529790660226,0.8774154589371981,0.8528582930756844,0.6290257648953301
0,90,9,2,2,sqrt,0.7456211603730569,0.1307248134101103,0.7703763332662508,0.5634057971014492,0.9009661835748792,0.8639291465378421,0.6294283413848631
0,90,9,2,2,log2,0.7456211603730569,0.1307248134101103,0.7703763332662508,0.5634057971014492,0.9009661835748792,0.8639291465378421,0.6294283413848631
0,90,10,2,2,,0.748720172962869,0.1223677845785952,0.7909036023344738,0.5744766505636071,0.8828502415458938,0.8588969404186796,0.6364734299516909
0,90,10,2,2,sqrt,0.7533499484241913,0.12731060216915416,0.7872811430871403,0.5734702093397746,0.8965378421900161,0.8709742351046699,0.6384863123993558
0,90,10,2,2,log2,0.7533499484241913,0.12731060216915416,0.7872811430871403,0.5734702093397746,0.8965378421900161,0.8709742351046699,0.6384863123993558
0,100,2,2,2,,0.6981603656032943,0.14242244101434762,0.6965184141678407,0.4863123993558776,0.8911030595813204,0.8061594202898551,0.6107085346215781
0,100,2,2,2,sqrt,0.7258568017035734,0.12622487678031896,0.7170456832360635,0.5698470209339774,0.8987520128824477,0.8343397745571659,0.6092995169082126
0,100,2,2,2,log2,0.7258568017035734,0.12622487678031896,0.7170456832360635,0.5698470209339774,0.8987520128824477,0.8343397745571659,0.6092995169082126
0,100,3,2,2,,0.7085868779346602,0.1307673874795872,0.7019521030388408,0.5283816425120773,0.8882850241545893,0.8138083735909822,0.6105072463768116
0,100,3,2,2,sqrt,0.7261787413687892,0.12781857844840047,0.7200643992755081,0.5642109500805152,0.9007648953301127,0.8345410628019324,0.6113123993558777
0,100,3,2,2,log2,0.7261787413687892,0.12781857844840047,0.7200643992755081,0.5642109500805152,0.9007648953301127,0.8345410628019324,0.6113123993558777
0,100,4,2,2,,0.7107198527812859,0.128292463605001,0.7188569128597303,0.5320048309178744,0.874597423510467,0.8222624798711755,0.605877616747182
0,100,4,2,2,sqrt,0.7285940220672518,0.13197277406053498,0.7244918494666935,0.5569645732689211,0.9070048309178744,0.840780998389694,0.6137278582930756
0,100,4,2,2,log2,0.7285940220672518,0.13197277406053498,0.7244918494666935,0.5569645732689211,0.9070048309178744,0.840780998389694,0.6137278582930756
0,100,5,2,2,,0.7096325397820756,0.1328534759449803,0.727711813242101,0.518719806763285,0.8784219001610306,0.8188405797101449,0.6044685990338164
0,100,5,2,2,sqrt,0.728553586179563,0.13489929473382933,0.7289192996578788,0.5487117552334944,0.9078099838969405,0.8438003220611916,0.6135265700483091
0,100,5,2,2,log2,0.728553586179563,0.13489929473382933,0.7289192996578788,0.5487117552334944,0.9078099838969405,0.8438003220611916,0.6135265700483091
0,100,6,2,2,,0.7144229407511759,0.13483021855819527,0.7341517407929161,0.5154991948470209,0.8778180354267311,0.8321256038647343,0.6125201288244766
0,100,6,2,2,sqrt,0.7285936817933021,0.13401615598894567,0.7329442543771383,0.5466988727858293,0.9029790660225443,0.8448067632850241,0.6155394524959742
0,100,6,2,2,log2,0.7285936817933021,0.13401615598894567,0.7329442543771383,0.5466988727858293,0.9029790660225443,0.8448067632850241,0.6155394524959742
0,100,7,2,2,,0.7198170525211222,0.1295026813258933,0.7444153753270276,0.5283816425120773,0.8665458937198067,0.8413848631239935,0.6183574879227053
0,100,7,2,2,sqrt,0.7320956921642039,0.13475203346683443,0.7430066411752868,0.5487117552334944,0.9021739130434783,0.8518518518518519,0.6147342995169082
0,100,7,2,2,log2,0.7320956921642039,0.13475203346683443,0.7430066411752868,0.5487117552334944,0.9021739130434783,0.8518518518518519,0.6147342995169082
0,100,8,2,2,,0.7280289566649782,0.12819992746649475,0.7607164419400282,0.5408615136876006,0.8695652173913043,0.8484299516908212,0.6205716586151369
0,100,8,2,2,sqrt,0.73612106817502,0.13230217463053234,0.7526665325015094,0.5493156199677939,0.8977455716586151,0.8548711755233495,0.6260064412238325
0,100,8,2,2,log2,0.73612106817502,0.13230217463053234,0.7526665325015094,0.5493156199677939,0.8977455716586151,0.8548711755233495,0.6260064412238325
0,100,9,2,2,,0.7377707324866669,0.12636330286896136,0.775005031193399,0.5543478260869565,0.8776167471819646,0.8532608695652174,0.6286231884057971
0,100,9,2,2,sqrt,0.7456614747343352,0.12956593492561708,0.76896759911451,0.5654186795491143,0.8989533011272142,0.8645330112721417,0.6304347826086957
0,100,9,2,2,log2,0.7456614747343352,0.12956593492561708,0.76896759911451,0.5654186795491143,0.8989533011272142,0.8645330112721417,0.6304347826086957
0,100,10,2,2,,0.7487604306118223,0.12293312094642143,0.7909036023344738,0.5736714975845411,0.8830515297906603,0.8601046698872786,0.6360708534621579
0,100,10,2,2,sqrt,0.7526656170025494,0.1278042384995063,0.7860736566713624,0.572061191626409,0.8985507246376812,0.8687600644122383,0.6378824476650563
0,100,10,2,2,log2,0.7526656170025494,0.1278042384995063,0.7860736566713624,0.572061191626409,0.8985507246376812,0.8687600644122383,0.6378824476650563
0,110,2,2,2,,0.6980395926564344,0.14217979572314038,0.6965184141678407,0.4863123993558776,0.8902979066022544,0.8061594202898551,0.6109098228663447
0,110,2,2,2,sqrt,0.7255348215295541,0.12618276341876603,0.7150332058764339,0.5690418679549114,0.8989533011272142,0.8339371980676329,0.6107085346215781
0,110,2,2,2,log2,0.7255348215295541,0.12618276341876603,0.7150332058764339,0.5690418679549114,0.8989533011272142,0.8339371980676329,0.6107085346215781
0,110,3,2,2,,0.7091504121041601,0.13098128072838117,0.7037633326625076,0.5283816425120773,0.8888888888888888,0.8142109500805152,0.6105072463768116
0,110,3,2,2,sqrt,0.7266215836090363,0.12757775116802889,0.7198631515395452,0.5662238325281803,0.9019726247987118,0.8339371980676329,0.6111111111111112
0,110,3,2,2,log2,0.7266215836090363,0.12757775116802889,0.7198631515395452,0.5662238325281803,0.9019726247987118,0.8339371980676329,0.6111111111111112
0,110,4,2,2,,0.7104783392946088,0.12825250291992935,0.7180519219158784,0.5318035426731079,0.8747987117552335,0.821658615136876,0.6060789049919485
0,110,4,2,2,sqrt,0.7283122104228179,0.13187476862957706,0.7246930972026565,0.5561594202898551,0.9059983896940419,0.840780998389694,0.6139291465378421
0,110,4,2,2,log2,0.7283122104228179,0.13187476862957706,0.7246930972026565,0.5561594202898551,0.9059983896940419,0.840780998389694,0.6139291465378421
0,110,5,2,2,,0.7099143190194666,0.13349646463991585,0.7283155564499899,0.518317230273752,0.8804347826086957,0.8184380032206119,0.6040660225442834
0,110,5,2,2,sqrt,0.728835357315193,0.1348745737669457,0.7297242906017307,0.5487117552334944,0.9086151368760065,0.8429951690821256,0.6141304347826086
0,110,5,2,2,log2,0.728835357315193,0.1348745737669457,0.7297242906017307,0.5487117552334944,0.9086151368760065,0.8429951690821256,0.6141304347826086
0,110,6,2,2,,0.7151072316640141,0.13394890548225144,0.7363654658885087,0.5167069243156199,0.8768115942028986,0.8315217391304348,0.6141304347826086
0,110,6,2,2,sqrt,0.728915702476125,0.133131687574156,0.7339504930569531,0.5485104669887279,0.9015700483091788,0.8448067632850241,0.6157407407407407
0,110,6,2,2,log2,0.728915702476125,0.133131687574156,0.7339504930569531,0.5485104669887279,0.9015700483091788,0.8448067632850241,0.6157407407407407
0,110,7,2,2,,0.7199780993204568,0.12904067631323435,0.7440128798551017,0.5301932367149759,0.8663446054750402,0.84158615136876,0.6177536231884058
0,110,7,2,2,sqrt,0.7318541705757663,0.1345260932255132,0.7424028979673979,0.5471014492753623,0.9013687600644122,0.8514492753623188,0.6169484702093397
0,110,7,2,2,log2,0.7318541705757663,0.1345260932255132,0.7424028979673979,0.5471014492753623,0.9013687600644122,0.8514492753623188,0.6169484702093397
0,110,8,2,2,,0.727586203544099,0.12908142145702972,0.7587039645803985,0.538647342995169,0.8703703703703703,0.8494363929146538,0.6207729468599034
0,110,8,2,2,sqrt,0.7368859635051328,0.13148968843283965,0.7526665325015094,0.5519323671497585,0.8975442834138486,0.855475040257649,0.6268115942028986
0,110,8,2,2,log2,0.7368859635051328,0.13148968843283965,0.7526665325015094,0.5519323671497585,0.8975442834138486,0.855475040257649,0.6268115942028986
0,110,9,2,2,,0.7382537594600209,0.12653787603232458,0.7766150130811028,0.5547504025764896,0.8770128824476651,0.854669887278583,0.6282206119162641
0,110,9,2,2,sqrt,0.7455809756399499,0.12957106809024618,0.768565103642584,0.5644122383252818,0.8987520128824477,0.8645330112721417,0.6316425120772947
0,110,9,2,2,log2,0.7455809756399499,0.12957106809024618,0.768565103642584,0.5644122383252818,0.8987520128824477,0.8645330112721417,0.6316425120772947
0,110,10,2,2,,0.7483578703258107,0.12234598529454489,0.7905011068625478,0.572463768115942,0.8822463768115942,0.8582930756843801,0.6382850241545893
0,110,10,2,2,sqrt,0.7528668404332304,0.12767871280782742,0.7876836385590662,0.5730676328502415,0.8985507246376812,0.8681561996779388,0.6368760064412239
0,110,10,2,2,log2,0.7528668404332304,0.12767871280782742,0.7876836385590662,0.5730676328502415,0.8985507246376812,0.8681561996779388,0.6368760064412239
0,120,2,2,2,,0.698361653848061,0.142248668479997,0.6965184141678407,0.48691626409017713,0.8911030595813204,0.8063607085346216,0.6109098228663447
0,120,2,2,2,sqrt,0.7258568341106163,0.12602659491667803,0.7162406922922118,0.5692431561996779,0.8991545893719807,0.8335346215780999,0.6111111111111112
0,120,2,2,2,log2,0.7258568341106163,0.12602659491667803,0.7162406922922118,0.5692431561996779,0.8991545893719807,0.8335346215780999,0.6111111111111112
0,120,3,2,2,,0.7093919660996406,0.131314180018623,0.7035620849265446,0.5287842190016103,0.8913043478260869,0.8128019323671497,0.6105072463768116
0,120,3,2,2,sqrt,0.7268631214009954,0.12778227488232707,0.7200643992755081,0.5656199677938808,0.9025764895330113,0.8341384863123994,0.6119162640901772
0,120,3,2,2,log2,0.7268631214009954,0.12778227488232707,0.7200643992755081,0.5656199677938808,0.9025764895330113,0.8341384863123994,0.6119162640901772
0,120,4,2,2,,0.7105588302872333,0.12864597923647708,0.7186556651237673,0.5307971014492754,0.8752012882447665,0.8218599033816425,0.606280193236715
0,120,4,2,2,sqrt,0.7273863007004134,0.1326185781664176,0.7242906017307306,0.552938808373591,0.9059983896940419,0.839975845410628,0.6137278582930756
0,120,4,2,2,log2,0.7273863007004134,0.1326185781664176,0.7242906017307306,0.552938808373591,0.9059983896940419,0.839975845410628,0.6137278582930756
0,120,5,2,2,,0.7101558163026223,0.13344927861771985,0.7295230428657677,0.5193236714975845,0.8802334943639292,0.8188405797101449,0.6028582930756844
0,120,5,2,2,sqrt,0.7280705024938839,0.13542189883522152,0.7287180519219159,0.5466988727858293,0.908011272141707,0.8433977455716586,0.6135265700483091
0,120,5,2,2,log2,0.7280705024938839,0.13542189883522152,0.7287180519219159,0.5466988727858293,0.908011272141707,0.8433977455716586,0.6135265700483091
0,120,6,2,2,,0.7155098729676328,0.1345373003376739,0.734755484000805,0.5167069243156199,0.8788244766505636,0.8327294685990339,0.6145330112721417
0,120,6,2,2,sqrt,0.7290766601560918,0.13416423978215794,0.7357617226806198,0.5464975845410628,0.9017713365539453,0.8464170692431562,0.6149355877616747
0,120,6,2,2,log2,0.7290766601560918,0.13416423978215794,0.7357617226806198,0.5464975845410628,0.9017713365539453,0.8464170692431562,0.6149355877616747
0,120,7,2,2,,0.7206624388438593,0.1293170827612486,0.7450191185349165,0.5301932367149759,0.8679549114331723,0.84158615136876,0.6185587761674718
0,120,7,2,2,sqrt,0.7324982362466941,0.13468342949617831,0.7438116321191387,0.5477053140096618,0.9015700483091788,0.8526570048309179,0.6167471819645732
0,120,7,2,2,log2,0.7324982362466941,0.13468342949617831,0.7438116321191387,0.5477053140096618,0.9015700483091788,0.8526570048309179,0.6167471819645732
0,120,8,2,2,,0.7279485466899608,0.12916061794114514,0.7581002213725095,0.5392512077294686,0.8707729468599034,0.8506441223832528,0.6209742351046699
0,120,8,2,2,sqrt,0.7368859148945687,0.13207485795413726,0.7538740189172872,0.5505233494363929,0.8983494363929146,0.855072463768116,0.626610305958132
0,120,8,2,2,log2,0.7368859148945687,0.13207485795413726,0.7538740189172872,0.5505233494363929,0.8983494363929146,0.855072463768116,0.626610305958132
0,120,9,2,2,,0.737730466735953,0.12632859426168688,0.775206278929362,0.5543478260869565,0.8764090177133655,0.8542673107890499,0.6284219001610306
0,120,9,2,2,sqrt,0.7449771190074111,0.1303312328312096,0.768363855906621,0.5628019323671497,0.8993558776167472,0.8641304347826086,0.6302334943639292
0,120,9,2,2,log2,0.7449771190074111,0.1303312328312096,0.768363855906621,0.5628019323671497,0.8993558776167472,0.8641304347826086,0.6302334943639292
0,120,10,2,2,,0.7488409297062074,0.1230721438166165,0.7913060978063997,0.5726650563607085,0.8832528180354268,0.8599033816425121,0.6370772946859904
0,120,10,2,2,sqrt,0.7522629432918879,0.12781714453385232,0.7884886295029181,0.5718599033816425,0.8971417069243156,0.8677536231884058,0.6360708534621579
0,120,10,2,2,log2,0.7522629432918879,0.12781714453385232,0.7884886295029181,0.5718599033816425,0.8971417069243156,0.8677536231884058,0.6360708534621579
0,130,2,2,2,,0.6981201079543411,0.1420599369514138,0.6965184141678407,0.4867149758454106,0.8902979066022544,0.8061594202898551,0.6109098228663447
0,130,2,2,2,sqrt,0.72541399997213,0.12764407602650127,0.7162406922922118,0.5662238325281803,0.9013687600644122,0.8335346215780999,0.6097020933977456
0,130,2,2,2,log2,0.72541399997213,0.12764407602650127,0.7162406922922118,0.5662238325281803,0.9013687600644122,0.8335346215780999,0.6097020933977456
0,130,3,2,2,,0.7088283509125337,0.1306367910658482,0.7037633326625076,0.5285829307568438,0.8888888888888888,0.8123993558776168,0.6105072463768116
0,130,3,2,2,sqrt,0.7266215836090363,0.12801729575645363,0.7198631515395452,0.5646135265700483,0.9023752012882448,0.8343397745571659,0.6119162640901772
0,130,3,2,2,log2,0.7266215836090363,0.12801729575645363,0.7198631515395452,0.5646135265700483,0.9023752012882448,0.8343397745571659,0.6119162640901772
0,130,4,2,2,,0.7106795951323326,0.12860362445981444,0.7188569128597303,0.5311996779388084,0.8752012882447665,0.822061191626409,0.6060789049919485
0,130,4,2,2,sqrt,0.7274265745528881,0.13253069433642847,0.7238881062588046,0.5535426731078905,0.9059983896940419,0.8401771336553945,0.6135265700483091
0,130,4,2,2,log2,0.7274265745528881,0.13253069433642847,0.7238881062588046,0.5535426731078905,0.9059983896940419,0.8401771336553945,0.6135265700483091
0,130,5,2,2,,0.7102363640075715,0.133695311472305,0.7287180519219159,0.519122383252818,0.8814412238325282,0.8186392914653784,0.6032608695652174
0,130,5,2,2,sqrt,0.7283523060365571,0.1359277959245359,0.7287180519219159,0.5454911433172303,0.908816425120773,0.8442028985507246,0.6145330112721417
0,130,5,2,2,log2,0.7283523060365571,0.1359277959245359,0.7287180519219159,0.5454911433172303,0.908816425120773,0.8442028985507246,0.6145330112721417
0,130,6,2,2,,0.7155500901077826,0.1341898560016183,0.7357617226806198,0.5167069243156199,0.8782206119162641,0.8319243156199678,0.6151368760064412
0,130,6,2,2,sqrt,0.7288350980588506,0.13379288968780206,0.7361642181525457,0.5471014492753623,0.9013687600644122,0.8452093397745571,0.6143317230273752
0,130,6,2,2,log2,0.7288350980588506,0.13379288968780206,0.7361642181525457,0.5471014492753623,0.9013687600644122,0.8452093397745571,0.6143317230273752
0,130,7,2,2,,0.7205819073424312,0.1292587029370003,0.7454216140068424,0.5303945249597424,0.8687600644122383,0.8401771336553945,0.6181561996779388
0,130,7,2,2,sqrt,0.7321761588515463,0.13472713304912554,0.7442141275910646,0.5469001610305958,0.9019726247987118,0.8510466988727858,0.6167471819645732
